charge_id,order_id,ext_id,delivery_mode_id,amount,order_date
200587,900587,R58380654,2,1.5,2025-08-23
200588,900588,R58414369,2,2.0,2025-07-15
200589,900589,R58454827,2,1.5,2025-08-09
200590,900590,R58459118,2,0.0,2025-07-22
200591,900591,R58467087,2,0.0,2025-08-22
200592,900592,R58509997,2,1.5,2025-08-02
200593,900593,R58511836,2,0.0,2025-08-06
200594,900594,R58540647,2,1.5,2025-07-14
200595,900595,R58562715,2,0.0,2025-07-17
200596,900596,R58598882,2,1.5,2025-08-20
200597,900597,R58635049,2,2.0,2025-08-24
200598,900598,R58652826,2,2.0,2025-07-14
200599,900599,R58663860,2,0.0,2025-08-07
200600,900600,R58689606,2,0.0,2025-08-18
200601,900601,R58693284,2,2.0,2025-07-29
200602,900602,R58710448,2,1.5,2025-07-22
200603,900603,R58913351,2,0.0,2025-08-16
200604,900604,R58958713,2,2.0,2025-07-03
200605,900605,R59026143,2,2.0,2025-07-02
200606,900606,R59067827,2,1.5,2025-07-11
200607,900607,R59075796,2,0.0,2025-07-21
200608,900608,R59122384,2,2.0,2025-07-28
200609,900609,R59174489,2,0.0,2025-08-19
200610,900610,R59280538,2,0.0,2025-08-23
200611,900611,R59299541,2,2.0,2025-07-21
200612,900612,R59381683,2,0.0,2025-07-31
200613,900613,R59389652,2,0.0,2025-08-25
200614,900614,R59423980,2,0.0,2025-07-05
200615,900615,R59426432,2,0.0,2025-08-08
200616,900616,R59473020,2,1.5,2025-08-10
200617,900617,R59533707,2,0.0,2025-07-02
200618,900618,R59637917,2,2.0,2025-07-09
200619,900619,R59690635,2,2.0,2025-07-28
200620,900620,R59694313,2,0.0,2025-08-19
200621,900621,R59750096,2,1.5,2025-07-14
200622,900622,R59779520,2,0.0,2025-07-29
200623,900623,R59824269,2,0.0,2025-08-05
200624,900624,R59827947,2,0.0,2025-07-26
200625,900625,R59828560,2,2.0,2025-07-21
200626,900626,R59831625,2,1.5,2025-08-24
200627,900627,R59834077,2,0.0,2025-08-03
200628,900628,R59873309,2,2.0,2025-08-19
200629,900629,R59882504,2,0.0,2025-08-23
200630,900630,R59894151,2,0.0,2025-07-02
200631,900631,R59907637,2,0.0,2025-08-21
200632,900632,R59925414,2,2.0,2025-08-22
200633,900633,R59934609,2,0.0,2025-08-12
200634,900634,R59963420,2,2.0,2025-08-21
200635,900635,R59973841,2,0.0,2025-08-04
200636,900636,R59979971,2,1.5,2025-07-17
200637,900637,R51028399,2,2.0,2025-08-08
200638,900638,R51032077,2,1.5,2025-08-08
200639,900639,,2,2.0,2025-07-24
200640,900640,R51043111,2,0.0,2025-07-01
200641,900641,R51133835,2,0.0,2025-07-19
200642,900642,R51175519,2,0.0,2025-08-14
200643,900643,R51176745,2,1.5,2025-07-19
200644,900644,R51385165,2,2.0,2025-08-24
200645,900645,R51390069,2,0.0,2025-07-03
200646,900646,R51391908,2,0.0,2025-07-16
200647,900647,R51393747,2,0.0,2025-07-03
200648,900648,R51458725,2,0.0,2025-08-13
200649,900649,R51485084,2,0.0,2025-08-06
200650,900650,R51512669,2,0.0,2025-08-20
200651,900651,R51564161,2,2.0,2025-08-23
200652,900652,R51577034,2,0.0,2025-08-01
200653,900653,R51589907,2,1.5,2025-07-02
200654,900654,R51610749,2,1.5,2025-08-18
200655,900655,R51621783,2,0.0,2025-07-09
200656,900656,R51630978,2,0.0,2025-07-08
200657,900657,R51689213,2,0.0,2025-08-05
200658,900658,R51710055,2,0.0,2025-07-25
200659,900659,,2,0.0,2025-08-07
200660,900660,R51854110,2,2.0,2025-07-20
200661,900661,R51971806,2,1.5,2025-08-23
200662,900662,R52024524,2,2.0,2025-07-04
200663,900663,R52088276,2,0.0,2025-08-22
200664,900664,R52114022,2,2.0,2025-07-14
200665,900665,R52234783,2,2.0,2025-07-05
200666,900666,R52280145,2,0.0,2025-07-21
200667,900667,R52300374,2,2.0,2025-07-10
200668,900668,R52346349,2,0.0,2025-07-16
200669,900669,R52403358,2,0.0,2025-08-10
200670,900670,R52468336,2,1.5,2025-07-17
200671,900671,R52586032,2,2.0,2025-08-12
200672,900672,R52587871,2,1.5,2025-08-17
200673,900673,R52731926,2,0.0,2025-08-24
200674,900674,,2,0.0,2025-07-07
200675,900675,R52782192,2,0.0,2025-08-02
200676,900676,R52825102,2,0.0,2025-08-16
200677,900677,R52865560,2,0.0,2025-07-03
200678,900678,R52901114,2,0.0,2025-07-02
200679,900679,R52932377,2,0.0,2025-07-07
200680,900680,R52947702,2,2.0,2025-08-13
200681,900681,R52961801,2,1.5,2025-07-30
200682,900682,R52979578,2,0.0,2025-07-15
200683,900683,R53086853,2,1.5,2025-08-06
200684,900684,R53103404,2,0.0,2025-07-05
200685,900685,R53145701,2,1.5,2025-07-30
200686,900686,R53211905,2,0.0,2025-07-13
200687,900687,R53286691,2,0.0,2025-07-31
200688,900688,R53301403,2,0.0,2025-07-26
200689,900689,R53420938,2,0.0,2025-08-09
200690,900690,R53504306,2,0.0,2025-08-05
200691,900691,R53539247,2,2.0,2025-07-16
200692,900692,,2,2.0,2025-07-05
200693,900693,R53629971,2,0.0,2025-08-23
200694,900694,R53631197,2,0.0,2025-07-05
200695,900695,R53723147,2,0.0,2025-07-31
200696,900696,R53797933,2,2.0,2025-07-24
200697,900697,R53837165,2,0.0,2025-07-13
200698,900698,R53837778,2,1.5,2025-08-03
200699,900699,R53889883,2,0.0,2025-08-10
200700,900700,R54064588,2,0.0,2025-07-19
200701,900701,R54077461,2,2.0,2025-07-08
200702,900702,,2,0.0,2025-07-31
200703,900703,R54122210,2,2.0,2025-07-21
200704,900704,R54153473,2,2.0,2025-07-19
200705,900705,R54184123,2,0.0,2025-08-01
200706,900706,R54209869,2,0.0,2025-08-21
200707,900707,R54229485,2,2.0,2025-07-31
200708,900708,R54336147,2,2.0,2025-07-15
200709,900709,,2,1.5,2025-07-28
200710,900710,R54378444,2,0.0,2025-08-11
200711,900711,R54463038,2,1.5,2025-08-09
200712,900712,R54573991,2,1.5,2025-07-05
200713,900713,R54589316,2,0.0,2025-08-15
200714,900714,R54605867,2,1.5,2025-08-19
200715,900715,R54664715,2,0.0,2025-07-24
200716,900716,R54678814,2,0.0,2025-07-30
200717,900717,R54708851,2,0.0,2025-07-01
200718,900718,R54785476,2,0.0,2025-07-11
200719,900719,R54800801,2,2.0,2025-07-14
200720,900720,R54808157,2,0.0,2025-08-07
200721,900721,,2,2.0,2025-07-01
200722,900722,R54992057,2,2.0,2025-07-24
200723,900723,R55001865,2,0.0,2025-07-07
200724,900724,R55101784,2,0.0,2025-07-26
200725,900725,R55105462,2,0.0,2025-07-22
200726,900726,R55183926,2,2.0,2025-08-21
200727,900727,R55221932,2,2.0,2025-07-25
200728,900728,,2,2.0,2025-07-29
200729,900729,R55267907,2,2.0,2025-07-13
200730,900730,R55345145,2,1.5,2025-07-10
200731,900731,R55353727,2,1.5,2025-07-20
200732,900732,R55505138,2,0.0,2025-07-10
200733,900733,R55617930,2,0.0,2025-08-20
200734,900734,,2,0.0,2025-07-20
200735,900735,R55702524,2,0.0,2025-08-10
200736,900736,,2,1.5,2025-07-22
200737,900737,R55853935,2,0.0,2025-08-08
200738,900738,R55874777,2,2.0,2025-08-03
200739,900739,R55880907,2,0.0,2025-08-07
200740,900740,R55888263,2,2.0,2025-08-13
200741,900741,R55899297,2,0.0,2025-08-04
200742,900742,R55991247,2,1.5,2025-07-23
200743,900743,R56048869,2,0.0,2025-07-01
200744,900744,R56111395,2,0.0,2025-08-20
200745,900745,R56127333,2,1.5,2025-07-15
200746,900746,R56151240,2,2.0,2025-07-18
200747,900747,R56156144,2,0.0,2025-07-05
200748,900748,R56175147,2,1.5,2025-08-13
200749,900749,R56256063,2,1.5,2025-08-06
200750,900750,R56545399,2,0.0,2025-07-26
200751,900751,R56577888,2,2.0,2025-08-02
200752,900752,,2,2.0,2025-07-16
200753,900753,R56720717,2,0.0,2025-07-24
200754,900754,R56826153,2,0.0,2025-07-13
200755,900755,R56851286,2,0.0,2025-07-07
200756,900756,R56937719,2,2.0,2025-08-06
200757,900757,R57027830,2,0.0,2025-07-18
200758,900758,R57038864,2,0.0,2025-08-13
200759,900759,R57082387,2,1.5,2025-07-18
200760,900760,R57231959,2,0.0,2025-08-16
200761,900761,R57238702,2,0.0,2025-07-01
200762,900762,R57303067,2,0.0,2025-08-19
200763,900763,R57315327,2,2.0,2025-07-21
200764,900764,R57388274,2,0.0,2025-08-10
200765,900765,R57391952,2,2.0,2025-07-10
200766,900766,R57398082,2,0.0,2025-08-08
200767,900767,R57411568,2,2.0,2025-07-18
200768,900768,R57440379,2,1.5,2025-07-26
200769,900769,R57461221,2,0.0,2025-07-13
200770,900770,R57498614,2,0.0,2025-08-09
200771,900771,R57649412,2,0.0,2025-07-27
200772,900772,R57665350,2,1.5,2025-07-22
200773,900773,R57726037,2,2.0,2025-08-21
200774,900774,R57739523,2,2.0,2025-07-09
200775,900775,R57851702,2,0.0,2025-08-15
200776,900776,R57854767,2,0.0,2025-07-30
200777,900777,R57888482,2,2.0,2025-08-04
200778,900778,,2,0.0,2025-07-01
200779,900779,,2,1.5,2025-08-07
200780,900780,R57919132,2,0.0,2025-07-14
200781,900781,R57932005,2,2.0,2025-08-18
200782,900782,R57976141,2,0.0,2025-07-25
200783,900783,R58016599,2,0.0,2025-08-19
200784,900784,R58042958,2,0.0,2025-07-06
200785,900785,R58052766,2,0.0,2025-08-14
200786,900786,R58115905,2,1.5,2025-07-21
200787,900787,R58133682,2,2.0,2025-07-27
200788,900788,R58139812,2,0.0,2025-08-24
200789,900789,R58162493,2,0.0,2025-08-09
200790,900790,R58180883,2,0.0,2025-07-10
200791,900791,R58191304,2,2.0,2025-08-20
200792,900792,R58217050,2,0.0,2025-08-22
200793,900793,R58327390,2,0.0,2025-07-28
200794,900794,R58361105,2,0.0,2025-07-09
200795,900795,R58373365,2,0.0,2025-08-09
200796,900796,R58387464,2,0.0,2025-08-21
200797,900797,R58411984,2,2.0,2025-08-03
200798,900798,R58457346,2,1.5,2025-08-09
200799,900799,R58465315,2,2.0,2025-08-20
200800,900800,,2,1.5,2025-07-13
200801,900801,R58676187,2,1.5,2025-08-22
200802,900802,R58749747,2,1.5,2025-07-07
200803,900803,R58876025,2,0.0,2025-07-04
200804,900804,R58898093,2,1.5,2025-07-20
200805,900805,,2,0.0,2025-08-14
200806,900806,R59230339,2,2.0,2025-07-30
200807,900807,R59245051,2,0.0,2025-07-01
200808,900808,R59246890,2,0.0,2025-07-13
200809,900809,R59310029,2,1.5,2025-07-27
200810,900810,R59348648,2,0.0,2025-08-21
200811,900811,R59357230,2,0.0,2025-07-30
200812,900812,R59376846,2,0.0,2025-08-07
200813,900813,R59482282,2,2.0,2025-07-10
200814,900814,,2,0.0,2025-07-15
200815,900815,R59578523,2,2.0,2025-08-12
200816,900816,R59618368,2,0.0,2025-08-06
200817,900817,,2,0.0,2025-07-21
200818,900818,R59649018,2,0.0,2025-08-22
200819,900819,R59658826,2,1.5,2025-07-09
200820,900820,R59691928,2,2.0,2025-07-16
200821,900821,R59709092,2,0.0,2025-07-01
200822,900822,,2,0.0,2025-07-03
200823,900823,,2,2.0,2025-07-06
200824,900824,R59771618,2,1.5,2025-07-20
200825,900825,R59787556,2,0.0,2025-07-13
200826,900826,R59964713,2,0.0,2025-07-19
200827,900827,R51033983,2,0.0,2025-07-05
200828,900828,R51231982,2,0.0,2025-07-20
200829,900829,R51295121,2,0.0,2025-08-23
200830,900830,R51301251,2,0.0,2025-07-20
200831,900831,R51372359,2,2.0,2025-07-02
200832,900832,R51424464,2,0.0,2025-07-14
200833,900833,R51510284,2,1.5,2025-07-04
200834,900834,R51604073,2,0.0,2025-07-23
200835,900835,R51671503,2,0.0,2025-08-13
200836,900836,R51718704,2,2.0,2025-08-24
200837,900837,R51760388,2,0.0,2025-08-01
200838,900838,R51790425,2,0.0,2025-07-09
200839,900839,R51804524,2,0.0,2025-08-11
200840,900840,R51827205,2,0.0,2025-08-24
200841,900841,R51883601,2,0.0,2025-08-02
200842,900842,R51887279,2,0.0,2025-08-18
200843,900843,R51937545,2,0.0,2025-08-09
200844,900844,R51973712,2,1.5,2025-08-22
200845,900845,R51976164,2,2.0,2025-07-28
200846,900846,R52003136,2,0.0,2025-08-01
200847,900847,R52017235,2,0.0,2025-07-17
200848,900848,R52028269,2,0.0,2025-07-17
200849,900849,R52141061,2,2.0,2025-07-16
200850,900850,R52207878,2,0.0,2025-07-19
200851,900851,R52217073,2,0.0,2025-08-20
200852,900852,R52247110,2,0.0,2025-07-31
200853,900853,R52286955,2,0.0,2025-07-17
200854,900854,R52297989,2,2.0,2025-07-18
200855,900855,R52362967,2,2.0,2025-08-24
200856,900856,R52369097,2,2.0,2025-08-22
200857,900857,R52421202,2,0.0,2025-07-04
200858,900858,R52435914,2,0.0,2025-08-03
200859,900859,R52465338,2,2.0,2025-08-06
200860,900860,R52523573,2,0.0,2025-08-19
200861,900861,R52614297,2,2.0,2025-07-24
200862,900862,R52656594,2,0.0,2025-08-17
200863,900863,R52673145,2,1.5,2025-08-22
200864,900864,R52701956,2,2.0,2025-07-02
200865,900865,,2,0.0,2025-08-10
200866,900866,R52766934,2,0.0,2025-07-21
200867,900867,R52820265,2,2.0,2025-07-30
200868,900868,R52937961,2,0.0,2025-08-05
200869,900869,R52980871,2,1.5,2025-08-20
200870,900870,R52995583,2,1.5,2025-07-08
200871,900871,R53063626,2,2.0,2025-08-01
200872,900872,R53085694,2,0.0,2025-08-02
200873,900873,R53089985,2,0.0,2025-08-17
200874,900874,R53348058,2,0.0,2025-08-01
200875,900875,R53351123,2,0.0,2025-07-06
200876,900876,R53356640,2,0.0,2025-08-10
200877,900877,R53400163,2,0.0,2025-07-15
200878,900878,,2,2.0,2025-08-13
200879,900879,R53455946,2,1.5,2025-07-09
200880,900880,R53519698,2,0.0,2025-07-04
200881,900881,R53576707,2,0.0,2025-08-13
200882,900882,R53596323,2,0.0,2025-08-08
200883,900883,R53624521,2,0.0,2025-07-19
200884,900884,,2,0.0,2025-08-22
200885,900885,R53726279,2,0.0,2025-07-23
200886,900886,,2,0.0,2025-07-07
200887,900887,,2,0.0,2025-08-11
200888,900888,R54046265,2,2.0,2025-07-26
200889,900889,R54208097,2,0.0,2025-07-04
200890,900890,R54210549,2,1.5,2025-08-16
200891,900891,R54213001,2,1.5,2025-08-17
200892,900892,R54224035,2,0.0,2025-08-06
200893,900893,,2,0.0,2025-07-05
200894,900894,R54409774,2,1.5,2025-07-10
200895,900895,R54443489,2,2.0,2025-07-29
200896,900896,R54444715,2,0.0,2025-08-07
200897,900897,R54458814,2,1.5,2025-07-05
200898,900898,R54536052,2,2.0,2025-08-07
200899,900899,R54544021,2,2.0,2025-07-24
200900,900900,R54553216,2,2.0,2025-07-01
200901,900901,R54568541,2,2.0,2025-08-19
200902,900902,R54576510,2,0.0,2025-08-09
200903,900903,,2,0.0,2025-07-22
200904,900904,,2,0.0,2025-07-01
200905,900905,R54685011,2,1.5,2025-07-20
200906,900906,R54707079,2,2.0,2025-08-15
200907,900907,R54840713,2,2.0,2025-07-26
200908,900908,R54856651,2,0.0,2025-07-21
200909,900909,R54863394,2,2.0,2025-08-15
200910,900910,R54874428,2,2.0,2025-07-14
200911,900911,R55069975,2,0.0,2025-08-09
200912,900912,R55160699,2,0.0,2025-07-31
200913,900913,R55166216,2,0.0,2025-07-25
200914,900914,R55331113,2,0.0,2025-07-12
200915,900915,R55421837,2,0.0,2025-08-09
200916,900916,R55459843,2,2.0,2025-08-19
200917,900917,R55539533,2,0.0,2025-08-11
200918,900918,R55598381,2,0.0,2025-07-05
200919,900919,R55658455,2,2.0,2025-08-11
200920,900920,R55724659,2,0.0,2025-07-18
200921,900921,R55762052,2,2.0,2025-08-10
200922,900922,R55794541,2,0.0,2025-07-24
200923,900923,R55799445,2,0.0,2025-08-21
200924,900924,R55847259,2,2.0,2025-07-29
200925,900925,R55868714,2,0.0,2025-08-02
200926,900926,R55903655,2,2.0,2025-07-03
200927,900927,R55909785,2,2.0,2025-08-17
200928,900928,R56217511,2,0.0,2025-07-11
200929,900929,R56270229,2,0.0,2025-08-10
200930,900930,R56383021,2,2.0,2025-08-07
200931,900931,R56391603,2,0.0,2025-08-11
200932,900932,R56405089,2,0.0,2025-07-08
200933,900933,R56409380,2,0.0,2025-08-04
200934,900934,,2,0.0,2025-08-13
200935,900935,R56463937,2,1.5,2025-08-04
200936,900936,R56491522,2,0.0,2025-07-03
200937,900937,R56571825,2,0.0,2025-07-13
200938,900938,,2,0.0,2025-08-02
200939,900939,R56649063,2,0.0,2025-07-07
200940,900940,R56680326,2,2.0,2025-08-18
200941,900941,R56684004,2,0.0,2025-08-16
200942,900942,R56732431,2,0.0,2025-08-18
200943,900943,R56763081,2,1.5,2025-08-13
200944,900944,R56836028,2,0.0,2025-07-21
200945,900945,R56901006,2,0.0,2025-08-02
200946,900946,R56919396,2,0.0,2025-08-25
200947,900947,R56992956,2,2.0,2025-07-10
200948,900948,R57006442,2,0.0,2025-07-08
200949,900949,R57010120,2,0.0,2025-07-28
200950,900950,R57037705,2,2.0,2025-08-25
200951,900951,R57057321,2,0.0,2025-08-01
200952,900952,R57066516,2,0.0,2025-07-22
200953,900953,R57075711,2,0.0,2025-08-23
200954,900954,R57078776,2,1.5,2025-08-11
200955,900955,R57108200,2,0.0,2025-08-17
200956,900956,R57198924,2,0.0,2025-08-05
200957,900957,R57232639,2,0.0,2025-08-13
200958,900958,R57243673,2,2.0,2025-08-09
200959,900959,R57262063,2,2.0,2025-08-19
200960,900960,R57375468,2,2.0,2025-07-18
200961,900961,R57401214,2,1.5,2025-07-31
200962,900962,R57546495,2,2.0,2025-08-06
200963,900963,R57594922,2,0.0,2025-08-23
200964,900964,R57652544,2,2.0,2025-07-04
200965,900965,R57659900,2,0.0,2025-07-03
200966,900966,,2,0.0,2025-07-16
200967,900967,R57734073,2,0.0,2025-08-22
200968,900968,R57758593,2,0.0,2025-07-11
200969,900969,R57811311,2,1.5,2025-08-14
200970,900970,R57910617,2,0.0,2025-07-16
200971,900971,R57957205,2,1.5,2025-07-18
200972,900972,R58012375,2,0.0,2025-08-21
200973,900973,R58057124,2,0.0,2025-07-21
200974,900974,R58098195,2,1.5,2025-08-14
200975,900975,R58122102,2,1.5,2025-08-01
200976,900976,R58140492,2,2.0,2025-08-12
200977,900977,,2,0.0,2025-08-07
200978,900978,R58191984,2,0.0,2025-08-17
200979,900979,R58195049,2,0.0,2025-07-27
200980,900980,,2,2.0,2025-07-09
200981,900981,R58236120,2,2.0,2025-07-08
200982,900982,R58244089,2,0.0,2025-07-30
200983,900983,R58353203,2,2.0,2025-07-26
200984,900984,R58387531,2,0.0,2025-08-07
200985,900985,R58391822,2,0.0,2025-07-14
200986,900986,R58504614,2,2.0,2025-08-19
200987,900987,R58611276,2,0.0,2025-08-20
200988,900988,R58615567,2,0.0,2025-08-11
200989,900989,R58618019,2,0.0,2025-07-20
200990,900990,R58733263,2,0.0,2025-07-25
200991,900991,R58864445,2,0.0,2025-07-13
200992,900992,R58893869,2,0.0,2025-08-04
200993,900993,R58993175,2,0.0,2025-08-19
200994,900994,R59023212,2,2.0,2025-08-02
200995,900995,R59129874,2,1.5,2025-07-12
200996,900996,R59218759,2,0.0,2025-08-09
200997,900997,R59219985,2,0.0,2025-08-21
200998,900998,R59250635,2,0.0,2025-07-02
200999,900999,R59378752,2,0.0,2025-08-02
201000,901000,R59567556,2,1.5,2025-08-07
201001,901001,R59583494,2,1.5,2025-08-18
201002,901002,R59638051,2,0.0,2025-07-27
201003,901003,R59661345,2,2.0,2025-07-23
201004,901004,R59691382,2,1.5,2025-08-15
201005,901005,R59806013,2,1.5,2025-07-24
201006,901006,R59807239,2,0.0,2025-07-02
201007,901007,R59810304,2,0.0,2025-07-13
201008,901008,,2,1.5,2025-07-03
201009,901009,R59847084,2,0.0,2025-07-19
201010,901010,R59886929,2,0.0,2025-08-24
201011,901011,R59996656,2,0.0,2025-08-06
201012,901012,R51012595,2,0.0,2025-07-20
201013,901013,R51043245,2,0.0,2025-08-09
201014,901014,R51067152,2,0.0,2025-07-29
201015,901015,R51094124,2,2.0,2025-08-19
201016,901016,R51121096,2,1.5,2025-07-14
201017,901017,,2,2.0,2025-07-01
201018,901018,R51232049,2,0.0,2025-08-08
201019,901019,R51284154,2,2.0,2025-07-27
201020,901020,R51295801,2,2.0,2025-08-03
201021,901021,R51302544,2,0.0,2025-07-03
201022,901022,R51356488,2,0.0,2025-07-25
201023,901023,,2,1.5,2025-07-06
201024,901024,R51400624,2,2.0,2025-08-19
201025,901025,R51420240,2,0.0,2025-08-25
201026,901026,R51422692,2,2.0,2025-07-17
201027,901027,R51426370,2,0.0,2025-07-16
201028,901028,R51523224,2,2.0,2025-07-20
201029,901029,R51564295,2,0.0,2025-07-12
201030,901030,R51602914,2,0.0,2025-08-01
201031,901031,R51615787,2,0.0,2025-07-12
201032,901032,R51628660,2,0.0,2025-08-12
201033,901033,R51632951,2,0.0,2025-07-26
201034,901034,R51636629,2,0.0,2025-07-17
201035,901035,R51661762,2,0.0,2025-08-12
201036,901036,R51674635,2,0.0,2025-08-11
201037,901037,R51700381,2,0.0,2025-08-22
201038,901038,R51735322,2,0.0,2025-08-19
201039,901039,R51804591,2,2.0,2025-08-03
201040,901040,R51808882,2,0.0,2025-08-19
201041,901041,R51821755,2,2.0,2025-08-02
201042,901042,R51834628,2,1.5,2025-07-13
201043,901043,R51856083,2,0.0,2025-08-19
201044,901044,R51889185,2,0.0,2025-07-12
201045,901045,R52016689,2,2.0,2025-08-16
201046,901046,R52079828,2,2.0,2025-07-22
201047,901047,R52124577,2,0.0,2025-07-09
201048,901048,R52136837,2,0.0,2025-08-14
201049,901049,R52296217,2,0.0,2025-07-24
201050,901050,R52310929,2,0.0,2025-07-17
201051,901051,R52372842,2,0.0,2025-07-07
201052,901052,,2,1.5,2025-07-26
201053,901053,R52461114,2,2.0,2025-08-03
201054,901054,R52467857,2,0.0,2025-08-14
201055,901055,R52470309,2,2.0,2025-08-09
201056,901056,R52481343,2,0.0,2025-08-20
201057,901057,R52534674,2,0.0,2025-07-03
201058,901058,R52557968,2,0.0,2025-07-26
201059,901059,R52741255,2,0.0,2025-07-04
201060,901060,R52764549,2,2.0,2025-08-18
201061,901061,R52849756,2,0.0,2025-07-12
201062,901062,R52895118,2,2.0,2025-07-24
201063,901063,R52960709,2,2.0,2025-07-04
201064,901064,R52999941,2,1.5,2025-07-12
201065,901065,R53023235,2,1.5,2025-08-09
201066,901066,R53032430,2,0.0,2025-07-06
201067,901067,R53105990,2,1.5,2025-07-07
201068,901068,R53115185,2,0.0,2025-07-31
201069,901069,R53134188,2,0.0,2025-07-19
201070,901070,R53169129,2,0.0,2025-07-09
201071,901071,R53239624,2,0.0,2025-08-23
201072,901072,R53252497,2,0.0,2025-07-12
201073,901073,R53308280,2,1.5,2025-08-16
201074,901074,R53354255,2,2.0,2025-07-03
201075,901075,R53455400,2,0.0,2025-08-10
201076,901076,R53464595,2,0.0,2025-07-19
201077,901077,R53494019,2,0.0,2025-07-08
201078,901078,R53540607,2,0.0,2025-08-11
201079,901079,R53552254,2,0.0,2025-07-05
201080,901080,R53576161,2,0.0,2025-07-05
201081,901081,R53655851,2,1.5,2025-07-26
201082,901082,R53673628,2,0.0,2025-08-16
201083,901083,R53726959,2,2.0,2025-07-31
201084,901084,R53733089,2,0.0,2025-08-06
201085,901085,R53736767,2,0.0,2025-08-21
201086,901086,R53803584,2,2.0,2025-07-18
201087,901087,R53839751,2,0.0,2025-08-18
201088,901088,R53888178,2,0.0,2025-08-20
201089,901089,R53941509,2,2.0,2025-07-22
201090,901090,R53970933,2,2.0,2025-07-16
201091,901091,R53976450,2,2.0,2025-08-06
201092,901092,R54037137,2,2.0,2025-07-27
201093,901093,R54067174,2,2.0,2025-08-21
201094,901094,R54111923,2,0.0,2025-07-27
201095,901095,R54124796,2,0.0,2025-07-27
201096,901096,R54137669,2,0.0,2025-08-10
201097,901097,R54194065,2,0.0,2025-07-18
201098,901098,R54211229,2,0.0,2025-07-18
201099,901099,R54268851,2,0.0,2025-07-03
201100,901100,R54273755,2,0.0,2025-07-03
201101,901101,R54328925,2,2.0,2025-08-13
201102,901102,R54418423,2,0.0,2025-07-14
201103,901103,R54425779,2,0.0,2025-07-20
201104,901104,R54620100,2,0.0,2025-08-10
201105,901105,,2,0.0,2025-08-01
201106,901106,R54780093,2,1.5,2025-07-08
201107,901107,R54797257,2,0.0,2025-07-13
201108,901108,R54799096,2,1.5,2025-07-01
201109,901109,R54835263,2,1.5,2025-07-04
201110,901110,R55066364,2,0.0,2025-08-06
201111,901111,R55087819,2,2.0,2025-07-02
201112,901112,R55101305,2,0.0,2025-08-15
