payment_id,order_id,ext_id,payment_type_id,amount,payment_date
303675,902366,R57413330,2,1103.0,2025-08-18
303688,902373,R57641366,2,14590.64,2025-07-23
303701,902382,R57992002,2,604.95,2025-08-01
303709,902387,R58426619,2,1103.21,2025-08-10
303714,902390,R58709212,2,604.95,2025-08-03
303720,902392,R58765608,2,1921.63,2025-07-11
303724,902394,R58795032,2,1459.05,2025-08-09
303729,902397,R58943378,2,1103.0,2025-07-17
303735,902400,R59086820,2,800.67,2025-08-06
303745,902407,R59590706,2,4626.38,2025-08-19
303746,902408,R59613387,2,1103.21,2025-07-31
303756,902416,R51093367,2,1103.21,2025-08-02
303758,902417,,2,1103.21,2025-07-06
303763,902420,R51174896,2,2348.82,2025-08-05
303765,902422,R51325081,2,1103.21,2025-08-07
303767,902424,R51364926,2,604.95,2025-08-25
303778,902431,R51618095,2,800.67,2025-07-26
303788,902437,R51810577,2,1103.21,2025-08-21
303789,902438,R51876168,2,1459.05,2025-07-14
303792,902439,R51893945,2,2758.11,2025-07-17
303795,902442,R52129950,2,1103.21,2025-07-02
303806,902447,R52405800,2,1459.05,2025-07-28
303810,902449,R52583570,2,1922.0,2025-08-22
303816,902454,R52788925,2,4626.38,2025-07-24
303822,902457,R52900491,2,5338.0,2025-07-09
303823,902458,R52951370,2,5693.84,2025-08-25
303834,902465,R53227833,2,1459.05,2025-07-20
303850,902476,R53457708,2,1459.0,2025-08-01
303858,902479,R53616475,2,800.67,2025-07-19
303869,902487,R54048027,2,2758.11,2025-08-06
303877,902492,R54415827,2,9075.0,2025-08-15
303879,902493,R54447703,2,1103.21,2025-08-01
303891,902501,R54673900,2,1459.05,2025-07-20
303894,902503,,2,1459.0,2025-07-18
303898,902505,R54969979,2,9075.0,2025-08-20
303902,902507,R55167365,2,604.95,2025-08-18
303905,902509,R55324906,2,800.67,2025-07-04
303908,902511,R55389884,2,9074.71,2025-07-23
303922,902522,R55960587,2,1459.05,2025-07-31
303923,902523,R55978364,2,1459.05,2025-07-21
303924,902524,R56037212,2,1459.05,2025-08-06
303930,902529,,2,9075.0,2025-08-17
303932,902530,R56419111,2,2349.0,2025-07-11
303938,902532,R56496349,2,2348.82,2025-08-18
303944,902535,R56609754,2,2758.11,2025-08-20
303953,902540,R56850050,2,800.67,2025-08-03
303960,902543,R57057857,2,4626.0,2025-08-14
303979,902553,,2,1103.21,2025-07-13
303984,902557,R57679439,2,1103.21,2025-08-14
303992,902562,R57870082,2,4626.0,2025-08-08
303996,902566,R57951611,2,604.95,2025-08-21
304001,902570,R58199263,2,1459.05,2025-07-22
304015,902575,R58500246,2,2758.11,2025-08-21
304018,902576,R58529057,2,604.95,2025-08-05
304025,902582,R58800003,2,1922.0,2025-07-12
304030,902585,R58907278,2,1103.21,2025-07-26
304034,902589,R59058076,2,800.67,2025-08-01
304056,902602,R55128612,1,28.75,2025-10-04
304062,902605,R51383795,1,76.0,2025-09-26
304070,902610,R54598501,1,31.54,2025-09-24
304071,902611,R51940409,1,278.2,2025-09-14
304081,902616,R59428137,1,98.88,2025-10-02
304110,902634,R57865657,1,76.04,2025-09-17
304111,902635,R55443081,1,21.0,2025-09-23
304113,902636,,1,121.0,2025-10-08
304114,902637,R52764884,1,83.48,2025-09-09
304115,902638,R51222653,1,417.0,2025-09-29
304116,902639,R51704126,1,296.76,2025-10-06
304119,902640,R56422119,1,86.25,2025-10-07
304120,902641,R53085014,1,42.0,2025-09-29
304131,902647,R53325789,1,32.0,2025-10-07
304132,902648,R52176471,1,776.25,2025-09-18
304139,902653,R56337726,1,296.76,2025-09-14
304149,902659,R55495196,1,100.16,2025-09-26
304160,902668,R57378600,1,57.5,2025-09-22
304163,902669,R58500524,1,556.4,2025-10-07
304168,902672,,1,278.0,2025-10-03
304175,902676,R58546633,1,143.74,2025-09-21
304180,902678,R59784491,1,100.16,2025-10-01
304181,902679,R52881354,1,143.74,2025-10-06
304185,902682,R55229767,1,20.87,2025-10-08
304189,902684,R55926403,1,71.87,2025-10-03
304190,902685,R51904299,1,98.1,2025-10-03
304195,902688,R57556648,1,61.0,2025-10-06
304221,902701,R57381387,1,86.14,2025-09-15
304237,902711,R54685011,1,129.21,2025-09-14
304254,902724,R57022715,1,57.5,2025-10-03
304265,902733,R51623076,1,105.28,2025-10-04
304276,902740,R59610667,1,52.64,2025-09-30
304280,902742,R54853854,1,61.0,2025-10-02
304300,902754,R51998031,1,41.73,2025-09-30
304301,902755,R59731093,1,65.0,2025-10-01
304304,902758,R59005847,1,150.24,2025-09-15
304305,902759,,1,49.0,2025-10-02
304308,902761,R56152466,1,380.22,2025-09-24
304309,902762,R56493763,1,13.56,2025-09-05
304311,902763,R59855867,1,183.63,2025-09-13
304316,902766,R56654235,1,38.02,2025-10-07
304327,902771,R53860248,1,86.14,2025-10-06
304333,902774,R58202750,1,76.04,2025-10-06
304342,902780,R56864082,1,0.0,2025-10-06
304344,902782,R52183760,1,100.16,2025-10-04
304346,902784,R55837317,1,58.0,2025-09-24
304362,902793,R56309729,1,76.04,2025-10-06
304366,902797,R53885113,1,61.81,2025-09-25
304380,902806,R51733483,1,148.38,2025-09-16
304383,902808,R58412319,1,594.0,2025-10-01
304388,902813,,1,20.87,2025-09-27
304400,902824,,1,98.1,2025-09-08
304406,902828,R57079925,1,42.0,2025-09-22
304413,902834,R57096342,1,20.87,2025-10-06
304414,902835,R58205403,1,57.5,2025-09-08
304417,902836,R52955537,1,29.0,2025-09-23
304428,902841,R59297290,1,200.0,2025-10-04
304430,902842,R57012840,1,57.5,2025-10-06
304438,902847,R52127029,1,296.76,2025-09-25
304448,902854,,1,362.0,2025-10-03
304455,902858,R51160673,1,296.76,2025-10-03
304466,902863,R58925946,1,76.04,2025-09-18
304467,902864,R51698743,1,216.0,2025-09-18
304470,902866,R59866633,1,49.44,2025-10-07
304476,902871,R59854574,1,43.07,2025-09-22
304479,902872,R52988227,1,29.0,2025-09-13
304481,902874,,1,472.96,2025-09-19
304495,902884,R57796053,1,28.75,2025-10-07
304500,902888,R54897243,1,247.24,2025-10-06
304528,902909,R56308158,1,115.0,2025-10-05
304536,902915,R58813499,1,236.48,2025-10-01
304544,902919,R51317735,1,58.0,2025-09-27
304557,902927,R56580407,1,13.56,2025-10-04
304565,902932,R54954530,1,76.0,2025-09-25
304567,902933,R51610749,1,86.14,2025-09-29
304574,902938,R56293312,1,62.61,2025-10-01
304575,902939,R57618417,1,593.52,2025-09-27
304578,902942,R55353104,1,57.5,2025-09-08
304583,902946,R56556366,1,47.31,2025-09-28
304606,902960,,1,241.0,2025-10-01
304609,902962,R55142041,1,143.74,2025-10-08
304623,902974,R56285276,1,76.04,2025-10-07
304629,902979,R52820054,1,612.0,2025-09-21
304655,902997,R55695168,1,71.87,2025-09-24
304663,903002,R51891359,1,22.96,2025-10-05
304666,903004,R57187679,1,76.04,2025-10-04
304668,903005,R52936534,1,150.24,2025-09-10
304670,903007,R58288694,1,122.42,2025-10-01
304681,903014,R51667212,1,86.25,2025-09-19
304701,903026,R56070046,1,42.0,2025-09-14
304703,903027,R51621783,1,144.0,2025-09-08
304709,903031,R51612655,1,57.5,2025-10-02
304712,903033,R57366139,1,28.75,2025-09-15
304749,903057,R51735734,1,42.0,2025-09-08
304755,903061,R56054386,1,58.0,2025-10-06
304757,903063,R53540808,1,20.87,2025-09-23
304759,903064,,1,98.88,2025-09-09
304765,903068,,1,183.63,2025-10-04
304785,903077,,1,86.0,2025-09-30
304792,903082,R56183662,1,58.0,2025-09-22
304802,903087,R54620100,1,76.0,2025-09-30
304806,903089,R56830032,1,114.06,2025-10-08
304816,903094,R55361083,1,1780.56,2025-10-01
304817,903095,R56786509,1,207.0,2025-10-02
304819,903096,R56869264,1,50.08,2025-09-14
304823,903098,R51964517,1,0.0,2025-09-28
304824,903099,R53881569,1,594.0,2025-08-22
304838,903107,R56808577,1,57.5,2025-09-27
304850,903114,R52632409,1,148.38,2025-09-15
304852,903115,R59353140,1,20.87,2025-09-23
304853,903116,R54360121,1,593.52,2025-09-28
304854,903117,R52224228,1,200.0,2025-10-07
304855,903118,R55970127,1,0.0,2025-10-06
304868,903125,R52199842,1,86.14,2025-10-02
304874,903130,R55393639,1,183.63,2025-10-05
304877,903133,R56683659,1,296.76,2025-10-02
304879,903134,R56776701,1,200.32,2025-10-07
304880,903135,R56370282,1,86.25,2025-10-03
304903,903148,R59339932,1,76.0,2025-10-05
304905,903149,R54199917,1,65.4,2025-09-05
304906,903150,R52925701,1,297.0,2025-09-28
304912,903153,R56085984,1,241.12,2025-09-29
304914,903155,,1,0.0,2025-09-20
304916,903156,R57271325,1,18.0,2025-09-25
304930,903165,R58973291,1,28.75,2025-08-24
304950,903178,R55061929,1,556.4,2025-09-25
304959,903184,R58885766,1,41.74,2025-09-29
304961,903186,,1,57.5,2025-09-27
304971,903192,R54541703,1,50.0,2025-09-15
304974,903194,R57814922,1,297.0,2025-10-05
304976,903196,R59509800,1,100.0,2025-10-04
304978,903199,R55171532,1,86.25,2025-10-03
304980,903200,R55182355,1,58.0,2025-09-28
304985,903204,R57292847,1,556.4,2025-10-07
304990,903207,R57339770,1,20.87,2025-09-10
305002,903217,R55122549,1,76.04,2025-09-24
305005,903218,R57755997,1,143.74,2025-10-01
305006,903219,R53840776,1,306.03,2025-09-23
305007,903220,,1,65.0,2025-09-20
305011,903222,R57546907,1,83.48,2025-10-05
305016,903225,R54613903,1,123.62,2025-10-03
305018,903227,R56986749,1,122.42,2025-10-03
305019,903228,R54594756,1,61.81,2025-10-01
305025,903231,R51344841,1,50.0,2025-09-21
305034,903236,R51917105,1,100.0,2025-09-04
305038,903238,R59994003,1,139.1,2025-09-08
305048,903244,R57292301,1,71.87,2025-09-20
305068,903256,R54522365,1,100.16,2025-09-12
305080,903264,R57637142,1,114.0,2025-09-20
305082,903266,R58225431,1,0.0,2025-10-07
305088,903268,,1,83.48,2025-09-21
305098,903275,R57178149,1,72.0,2025-09-16
305116,903288,R56334393,1,61.0,2025-09-21
305135,903300,,1,123.62,2025-08-31
305136,903301,R58338012,1,35.88,2025-09-27
305148,903308,R57598523,1,0.0,2025-09-08
305150,903309,R52652571,1,0.0,2025-10-07
305157,903313,R54187322,1,50.08,2025-09-19
305168,903320,R52259102,1,150.24,2025-09-30
305169,903321,R57245713,1,119.63,2025-09-17
305186,903329,R58442088,1,127.6,2025-08-29
305188,903330,R57616789,1,200.32,2025-10-08
305189,903331,R53730426,1,482.24,2025-09-12
305193,903333,R56133252,1,122.42,2025-10-06
305198,903337,R58473207,1,100.16,2025-09-26
305205,903343,R52883260,1,24.72,2025-09-18
305226,903357,R57287809,1,287.48,2025-09-23
305230,903360,,1,61.21,2025-09-29
305238,903363,R51732803,1,362.0,2025-09-27
305239,903364,R51684108,1,58.0,2025-09-14
305242,903366,R57994933,1,207.36,2025-10-01
305253,903374,R55877085,1,38.02,2025-09-21
305254,903375,,1,49.44,2025-10-06
305255,903376,R54114241,1,144.0,2025-10-06
305261,903380,R53195354,1,0.0,2025-09-28
305262,903381,R53862566,1,76.04,2025-09-28
305263,903382,R55527809,1,100.16,2025-09-28
305289,903400,R52127096,1,76.0,2025-09-26
305291,903401,R52990813,1,122.42,2025-09-16
305294,903404,R54488640,1,241.0,2025-09-26
305298,903406,R54960861,1,122.42,2025-09-19
305307,903413,R57393513,1,98.1,2025-09-29
305314,903416,R55994791,1,593.52,2025-09-25
305319,903421,R59765354,1,236.48,2025-09-23
305332,903429,R53476098,1,278.0,2025-10-06
305334,903431,R58589141,1,100.16,2025-09-24
305336,903432,R59347690,1,144.0,2025-10-08
305342,903435,R51972352,1,32.0,2025-09-10
305344,903438,R52640043,1,120.56,2025-09-12
305349,903440,R52899064,1,612.0,2025-09-30
305352,903441,R51976576,1,76.0,2025-08-19
305356,903445,R51974861,1,152.08,2025-09-03
305360,903447,R56003919,1,43.07,2025-09-23
305375,903455,R51123404,1,612.0,2025-10-04
305376,903456,R58908504,1,612.06,2025-10-02
305377,903457,,1,86.25,2025-09-24
305380,903459,R58996585,1,49.44,2025-09-25
305382,903461,R57961429,1,76.04,2025-09-30
305386,903465,R51869425,1,72.0,2025-10-03
305394,903472,R51440191,1,0.0,2025-10-06
305395,903473,R56021274,1,417.0,2025-09-15
305399,903475,R58331815,1,278.2,2025-09-26
305406,903480,R54372381,1,760.44,2025-09-15
305409,903483,R51974737,1,61.21,2025-09-23
305419,903489,R51663256,1,57.5,2025-10-08
305434,903498,R51438697,1,100.16,2025-10-05
305435,903499,R54038229,1,1293.75,2025-10-01
305445,903507,R55619635,1,58.0,2025-09-23
305452,903511,R54985515,1,918.0,2025-09-27
305455,903513,R56273227,1,31.54,2025-09-18
305458,903515,R55859586,1,152.08,2025-09-23
305459,903516,R54005395,1,200.32,2025-09-23
305462,903519,R52934896,1,297.0,2025-09-20
305466,903521,R51663323,1,918.0,2025-09-15
305472,903524,R54486744,1,143.74,2025-10-03
305474,903526,R54001928,1,100.16,2025-10-06
305477,903529,R54034206,1,20.87,2025-10-08
305482,903533,R54371490,1,21.0,2025-09-21
305496,903544,R51611697,1,36.0,2025-10-07
305497,903545,R57364702,1,473.0,2025-10-03
305500,903547,R56468094,1,114.06,2025-09-29
305502,903548,R54437225,1,122.42,2025-09-18
305513,903555,R59934532,1,0.0,2025-09-27
305521,903559,R53250514,1,184.0,2025-10-08
305526,903563,R54178472,1,62.61,2025-09-29
305538,903570,R55770768,1,76.04,2025-10-08
305539,903571,R54823894,1,148.38,2025-10-04
305540,903572,R58759076,1,207.0,2025-10-06
305541,903573,R53124849,1,296.76,2025-10-06
305543,903574,R56156134,1,0.0,2025-09-23
305550,903577,R52936390,1,143.74,2025-09-20
305557,903582,R52046860,1,215.61,2025-09-24
305565,903586,R51668917,1,200.32,2025-10-05
305568,903587,R51960561,1,72.0,2025-09-21
305571,903588,R58935141,1,105.0,2025-09-20
305574,903591,R54681467,1,50.08,2025-09-21
305585,903598,R53710743,1,74.16,2025-09-24
305601,903610,R52160399,1,86.25,2025-10-04
305609,903617,R51474050,1,100.16,2025-10-07
305616,903621,R51920381,1,2281.32,2025-10-05
305619,903622,R57985192,1,61.21,2025-09-25
305634,903630,R52042914,1,83.48,2025-09-28
305639,903632,R54972029,1,1224.12,2025-10-01
305646,903635,R54416996,1,0.0,2025-10-01
305655,903638,,1,57.5,2025-09-19
305656,903639,R54998867,1,361.68,2025-09-13
305661,903641,R54745497,1,183.63,2025-09-28
305680,903654,R56433354,1,0.0,2025-09-27
305688,903658,R58986288,1,72.0,2025-10-05
305691,903660,R57118008,1,306.0,2025-09-13
305692,903661,R58006312,1,2554.0,2025-10-08
305695,903663,R54490010,1,150.24,2025-10-06
305703,903667,R58279978,1,115.0,2025-09-30
305705,903668,R57749666,1,122.42,2025-09-26
305708,903671,R53810193,1,278.2,2025-09-23
305711,903673,R55095654,1,241.12,2025-09-21
305743,903692,R51004626,1,150.0,2025-09-25
305750,903697,R57687552,1,28.75,2025-10-01
305752,903698,R52145275,1,57.5,2025-10-03
305755,903700,R52340832,1,20.87,2025-10-01
305768,903709,R58459041,1,86.0,2025-10-08
305777,903715,R58676187,1,21.0,2025-09-28
305787,903721,R54785476,1,41.0,2025-09-18
305789,903722,R54753667,1,115.0,2025-09-21
305792,903725,R56408690,1,25.0,2025-10-02
305794,903726,R52071581,1,144.0,2025-10-02
305795,903727,,1,43.07,2025-10-06
305806,903737,R58808250,1,76.04,2025-08-28
305808,903738,R53674710,1,121.0,2025-10-01
305814,903743,R53996545,1,1187.0,2025-10-07
305832,903756,,1,115.0,2025-09-28
305838,903760,R51419359,1,41.74,2025-09-24
305842,903762,,1,472.96,2025-09-12
305846,903766,R55628954,1,32.7,2025-10-02
305849,903768,R51572599,1,57.5,2025-10-01
305859,903776,R55898684,1,61.21,2025-09-10
305861,903777,R53128949,1,38.02,2025-08-26
305869,903781,,1,0.0,2025-09-30
305880,903788,R56980016,1,38.02,2025-10-05
305884,903791,,1,140.72,2025-09-20
305891,903795,R56839840,1,67.0,2025-09-20
305893,903796,R53527523,1,134.6,2025-09-15
305900,903801,R53444912,1,42.0,2025-10-11
305905,903804,R51823728,1,423.39,2025-10-04
305907,903806,R55767291,1,178.04,2025-10-11
305909,903807,R56005212,1,33.65,2025-10-09
305916,903813,R57772759,1,0.0,2025-10-04
305918,903814,R55853111,1,67.3,2025-09-30
305923,903818,R55237180,1,44.51,2025-09-23
305930,903822,R55226022,1,0.0,2025-09-21
305937,903826,R51942248,1,133.53,2025-09-16
305948,903834,R58772562,1,49.0,2025-09-23
305958,903842,R54282471,1,89.02,2025-10-11
305963,903846,R59478671,1,24.43,2025-10-02
305969,903850,R57744973,1,34.0,2025-09-29
305973,903853,R55939544,1,153.0,2025-10-04
305976,903855,R54689101,1,89.02,2025-10-10
305988,903862,R55291067,1,527.7,2025-09-23
305996,903868,R58972802,1,20.3,2025-09-27
305997,903869,R54449140,1,24.43,2025-09-28
306000,903870,R52611098,1,18.0,2025-10-01
306001,903871,R58708609,1,10.15,2025-10-01
306021,903882,R52212370,1,59.0,2025-09-14
306039,903894,R52066074,1,55.38,2025-09-04
306050,903901,R54226832,1,18.0,2025-09-25
306057,903905,R55473061,1,24.43,2025-10-03
306058,903906,R57841204,1,89.02,2025-09-28
306061,903907,R53586994,1,36.92,2025-10-08
306067,903912,R57667936,1,242.0,2025-10-11
306072,903915,R59908930,1,185.0,2025-10-03
306073,903916,R59197649,1,53.72,2025-10-09
306077,903919,R53856704,1,42.02,2025-10-08
306085,903925,,1,42.0,2025-09-09
306091,903928,R57304283,1,37.02,2025-10-08
306093,903929,R58850815,1,53.72,2025-09-08
306102,903935,R51358605,1,89.02,2025-09-18
306106,903937,,1,55.38,2025-10-01
306110,903940,R56092459,1,117.0,2025-10-06
306114,903942,R59137575,1,0.0,2025-09-29
306124,903949,R57553573,1,133.53,2025-10-09
306132,903952,R55023042,1,143.3,2025-09-26
306139,903956,R55564398,1,168.0,2025-09-28
306142,903957,R51299335,1,58.62,2025-10-03
306143,903958,R59447140,1,73.84,2025-09-26
306145,903960,R57625294,1,48.96,2025-09-28
306147,903962,R54051581,1,347.39,2025-09-22
306152,903965,R57312252,1,18.46,2025-09-19
306153,903966,R56085649,1,18.46,2025-10-07
306157,903969,R59746619,1,2084.34,2025-10-09
306162,903972,R54625895,1,38.28,2025-09-04
306177,903984,R52588273,1,117.24,2025-10-04
306178,903985,R55150278,1,977.04,2025-09-15
306189,903989,R58467355,1,48.86,2025-09-28
306199,903994,R58855796,1,286.6,2025-10-07
306202,903996,R54276676,1,44.51,2025-10-02
306204,903998,R59943737,1,67.3,2025-10-05
306215,904005,R59173263,1,143.0,2025-09-16
306223,904011,R56312392,1,89.02,2025-10-01
306226,904013,R55311420,1,57.88,2025-10-07
306227,904014,R57266967,1,101.0,2025-10-04
306235,904021,R52620283,1,67.3,2025-09-10
306251,904032,R55270148,1,49.0,2025-10-06
306257,904038,R55649461,1,34.0,2025-10-05
306258,904039,R59087577,1,18.46,2025-10-01
306260,904040,R56154774,1,98.0,2025-09-29
306262,904041,R57971170,1,347.4,2025-10-09
306263,904042,R59513880,1,97.72,2025-09-30
306274,904047,R55783775,1,67.3,2025-10-07
306275,904048,R54393692,1,423.39,2025-09-21
306279,904051,,1,553.66,2025-10-11
306286,904056,R52267808,1,33.65,2025-09-29
306293,904060,R54365906,1,24.43,2025-10-09
306304,904067,R59208271,1,50.42,2025-09-29
306306,904069,R53992120,1,36.92,2025-10-09
306307,904070,R52344711,1,89.0,2025-09-30
306316,904078,R59108074,1,55.0,2025-10-01
306325,904084,R56096070,1,15.87,2025-09-12
306335,904091,,1,423.39,2025-09-25
306339,904093,R54349499,1,49.0,2025-09-22
306342,904095,,1,45.0,2025-10-11
306345,904098,R56701503,1,84.13,2025-09-11
306346,904099,,1,89.02,2025-10-08
306347,904100,R54251821,1,34.0,2025-10-05
306360,904106,R54582372,1,89.02,2025-09-23
306363,904107,R56422320,1,117.24,2025-10-07
306367,904109,R51106106,1,73.29,2025-10-07
306371,904112,R51654138,1,19.0,2025-10-10
306380,904120,R59227820,1,24.43,2025-10-11
306384,904124,R52312624,1,24.43,2025-10-10
306385,904125,R58124822,1,71.65,2025-09-28
306388,904127,R52270337,1,36.92,2025-09-22
306397,904131,R59575458,1,84.04,2025-09-14
306402,904133,R57021355,1,24.43,2025-10-05
306404,904135,R57554732,1,13.0,2025-09-19
306408,904138,R58441810,1,77.0,2025-10-06
306418,904144,R54478698,1,116.0,2025-09-23
306425,904149,R52060547,1,100.95,2025-10-01
306430,904152,R56487633,1,18.0,2025-10-11
306436,904154,R56798424,1,49.0,2025-10-01
306437,904155,R54452818,1,830.0,2025-10-10
306444,904160,R51074441,1,24.43,2025-10-10
306455,904169,,1,67.3,2025-10-06
306465,904175,,1,33.65,2025-10-08
306475,904184,R58434464,1,420.12,2025-09-04
306478,904187,R53601160,1,0.0,2025-09-29
306481,904189,R55780097,1,74.0,2025-09-24
306483,904191,R59031516,1,173.7,2025-10-06
306487,904194,R52329865,1,28.94,2025-10-08
306492,904197,R57364223,1,31.74,2025-09-03
306501,904203,R54942950,1,117.24,2025-10-03
306504,904205,R52689562,1,42.02,2025-10-04
306506,904207,R56885135,1,97.72,2025-10-09
306508,904209,R55595316,1,153.12,2025-09-24
306510,904212,R54224849,1,178.0,2025-09-12
306512,904214,R51235459,1,48.86,2025-09-27
306515,904216,R52479973,1,18.46,2025-10-10
306520,904219,R57006854,1,89.02,2025-10-08
306529,904224,R51689816,1,0.0,2025-10-04
306532,904226,R56711723,1,128.96,2025-10-07
306540,904230,R55144014,1,58.62,2025-10-05
306547,904234,R51932373,1,101.0,2025-09-22
306554,904238,R59120880,1,168.26,2025-09-24
306560,904242,R55195295,1,49.0,2025-09-25
306571,904247,,1,100.95,2025-09-25
306579,904252,R58546154,1,89.02,2025-08-14
306583,904255,R56031360,1,234.48,2025-10-01
306592,904262,R53657345,1,18.46,2025-10-08
306596,904264,R55361629,1,48.86,2025-10-08
306612,904274,R58761193,1,67.3,2025-09-30
306613,904275,,1,123.0,2025-10-08
306629,904287,R55899498,1,73.29,2025-10-09
306632,904288,R55326209,1,67.0,2025-09-25
306635,904289,R56102267,1,694.78,2025-10-02
306637,904291,R56636602,1,84.0,2025-10-11
306646,904298,R55355422,1,55.53,2025-09-20
